===========================================
model name = models/mixed_models/ffnnSIGMOID__Point_6_500.h5
====================== Overapproximation ======================
--------------------1 layer -------------------
0.20816, 0.25699
0.20816, 0.25699
0.05532, 0.11505
0.84972, 0.96798
0.49941, 0.81945
0.20816, 0.25699
0.20816, 0.25699
0.19459, 0.42513
0.05289, 0.26650
0.00068, 0.00458
0.01186, 0.08570
0.15419, 0.42098
0.20816, 0.25699
0.94702, 0.98836
0.03062, 0.15308
0.20816, 0.25699
0.02425, 0.13186
0.20816, 0.25699
0.20816, 0.25699
0.13930, 0.18439
0.72520, 0.92727
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.00063, 0.00250
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.99685, 0.99930
0.20816, 0.25699
0.09583, 0.30205
0.20816, 0.25699
0.20816, 0.25699
0.97554, 0.99660
0.20816, 0.25698
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.02268, 0.09999
0.20816, 0.25699
0.05483, 0.21941
0.20816, 0.25699
0.01345, 0.09148
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25698
0.93066, 0.98582
0.80599, 0.96406
0.20816, 0.25699
0.01084, 0.05244
0.20816, 0.25698
0.20816, 0.25699
0.20816, 0.25699
0.02253, 0.08794
0.20816, 0.25699
0.20816, 0.25698
0.73567, 0.94685
0.19799, 0.59359
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.00821, 0.04583
0.20816, 0.25699
0.20816, 0.25699
0.50730, 0.77056
0.06595, 0.23249
0.01994, 0.10582
0.20816, 0.25699
0.20816, 0.25699
0.04406, 0.21063
0.20816, 0.25699
0.29697, 0.58537
0.20815, 0.25698
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.00316, 0.01022
0.39894, 0.80702
0.20816, 0.25699
0.20816, 0.25698
0.54610, 0.85528
0.03571, 0.17505
0.20816, 0.25699
0.84479, 0.97076
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.04100, 0.16234
0.57483, 0.90280
0.20816, 0.25699
0.70663, 0.93100
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.05827, 0.20974
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.07582, 0.22555
0.20816, 0.25699
0.20816, 0.25699
0.03533, 0.11500
0.08621, 0.21275
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25698
0.00807, 0.02987
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.20815, 0.25698
0.20816, 0.25699
0.03363, 0.16519
0.02258, 0.08160
0.20816, 0.25699
0.20816, 0.25699
0.13719, 0.40604
0.23722, 0.66662
0.20816, 0.25699
0.20816, 0.25699
0.06798, 0.33525
0.62041, 0.90348
0.00063, 0.00260
0.68930, 0.91701
0.20816, 0.25698
0.05218, 0.13929
0.02824, 0.12809
0.19619, 0.55690
0.58918, 0.88492
0.20815, 0.25698
0.20816, 0.25699
0.00273, 0.01464
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.10700, 0.39407
0.20816, 0.25698
0.20816, 0.25699
0.20815, 0.25698
0.20816, 0.25699
0.01176, 0.04298
0.01821, 0.06855
0.20816, 0.25699
0.06804, 0.25929
0.20816, 0.25698
0.20816, 0.25699
0.24306, 0.28594
0.08434, 0.30844
0.00202, 0.01363
0.24402, 0.52661
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20815, 0.25698
0.12144, 0.39690
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.17025, 0.51146
0.20816, 0.25699
0.20816, 0.25699
0.14489, 0.45225
0.20816, 0.25699
0.20816, 0.25699
0.00651, 0.02705
0.01403, 0.07159
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.02039, 0.10074
0.07584, 0.23636
0.20816, 0.25699
0.65231, 0.89757
0.20816, 0.25698
0.60563, 0.82470
0.20816, 0.25699
0.93130, 0.98412
0.05660, 0.20141
0.20816, 0.25699
0.72094, 0.89439
0.20815, 0.25698
0.20816, 0.25699
0.02939, 0.10763
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.20816, 0.25699
0.04774, 0.18981
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20815, 0.25698
0.22626, 0.63545
0.12908, 0.28023
0.92178, 0.97989
0.20816, 0.25699
0.02100, 0.08724
0.20816, 0.25699
0.20816, 0.25699
0.55829, 0.86865
0.04528, 0.22204
0.14817, 0.46658
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.20816, 0.25699
0.49141, 0.85341
0.20816, 0.25699
0.21452, 0.26155
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.14006, 0.41992
0.20816, 0.25699
0.20814, 0.25697
0.78240, 0.94018
0.22054, 0.63804
0.01642, 0.03988
0.20816, 0.25699
0.20816, 0.25699
0.00216, 0.01517
0.20816, 0.25698
0.01043, 0.04981
0.20815, 0.25698
0.00093, 0.00693
0.04022, 0.24150
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.02422, 0.11017
0.00009, 0.00068
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.02156, 0.05740
0.13304, 0.38707
0.83069, 0.95717
0.20816, 0.25698
0.20816, 0.25698
0.05627, 0.19289
0.20816, 0.25699
0.00101, 0.00613
0.01757, 0.07992
0.05045, 0.11508
0.20816, 0.25699
0.04016, 0.13826
0.00658, 0.03678
0.20816, 0.25699
0.20816, 0.25699
0.01889, 0.08124
0.20816, 0.25699
0.06306, 0.24808
0.20816, 0.25699
0.54278, 0.88759
0.20816, 0.25699
0.11236, 0.38484
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.08740, 0.29290
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20815, 0.25698
0.20816, 0.25699
0.01800, 0.08870
0.00346, 0.01498
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.82291, 0.95818
0.98008, 0.99490
0.85842, 0.97264
0.20816, 0.25699
0.09023, 0.28813
0.23754, 0.71607
0.20816, 0.25699
0.20816, 0.25698
0.05244, 0.22423
0.20816, 0.25699
0.06230, 0.21033
0.08000, 0.33242
0.00102, 0.00478
0.20815, 0.25698
0.00915, 0.03903
0.20816, 0.25699
0.97113, 0.99522
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.20816, 0.25698
0.20816, 0.25699
0.20816, 0.25699
0.26545, 0.66715
0.20816, 0.25699
0.01901, 0.08278
0.00192, 0.01201
0.20816, 0.25699
0.20816, 0.25699
0.52141, 0.84267
0.00352, 0.02026
0.20816, 0.25699
0.20816, 0.25699
0.04468, 0.17112
0.20816, 0.25699
0.00081, 0.00545
0.23795, 0.28138
0.20816, 0.25699
0.00090, 0.00696
0.20816, 0.25699
0.09427, 0.46458
0.20816, 0.25699
0.04291, 0.23189
0.09730, 0.32629
0.16410, 0.55912
0.20816, 0.25699
0.20816, 0.25698
0.73498, 0.93690
0.20816, 0.25699
0.20816, 0.25699
0.21869, 0.57311
0.20816, 0.25699
0.20816, 0.25699
0.20815, 0.25698
0.15487, 0.44895
0.20816, 0.25699
0.20816, 0.25699
0.67509, 0.89035
0.20816, 0.25699
0.74566, 0.91776
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
0.10681, 0.44433
0.20816, 0.25699
0.20815, 0.25698
0.20816, 0.25699
0.00170, 0.00704
0.20816, 0.25699
0.20816, 0.25699
0.20816, 0.25699
--------------------3 layer -------------------
0.30924, 0.95755
0.45222, 0.90059
-0.44802, -0.38935
-0.44801, -0.38934
0.35721, 0.73459
-0.44802, -0.38935
-0.29605, 0.16132
-0.44800, -0.38934
-0.44801, -0.38934
0.46696, 0.93319
0.49523, 1.00206
-1.03986, -0.58517
0.30918, 0.96600
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
0.50612, 1.02795
-0.44802, -0.38935
-0.44802, -0.38935
-0.44800, -0.38934
-0.13700, 0.41245
-1.05906, -0.58362
0.32344, 0.96481
0.48275, 0.97267
-0.44802, -0.38935
-0.44800, -0.38934
-0.44801, -0.38934
-0.44800, -0.38934
0.39511, 0.80823
0.32383, 0.96922
-0.45610, -0.39543
-1.08802, -0.57588
-0.44800, -0.38933
0.26654, 0.60405
-0.44802, -0.38935
-0.44802, -0.38935
-0.44800, -0.38933
-0.44802, -0.38935
-0.44802, -0.38935
-0.56657, -0.01733
-0.44800, -0.38934
-0.44803, -0.38936
-0.44801, -0.38934
-0.88897, -0.50549
-0.44802, -0.38935
-0.44802, -0.38935
0.40706, 0.79305
-0.44800, -0.38934
-0.43075, -0.37047
-0.17012, 0.25105
-0.44802, -0.38935
-1.14781, -0.60434
-0.44801, -0.38934
-1.15239, -0.60578
-0.44802, -0.38935
-0.58622, -0.03031
-0.44802, -0.38935
-0.44800, -0.38933
-0.44802, -0.38935
-0.44801, -0.38934
-0.45883, -0.39557
-0.80448, -0.41315
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
0.31869, 0.96077
-0.44802, -0.38935
-0.44803, -0.38936
-0.44801, -0.38934
-0.44860, -0.38979
0.39574, 0.80900
-0.44801, -0.38935
-0.44802, -0.38935
-0.44801, -0.38934
-0.44802, -0.38935
-0.44802, -0.38935
-0.44801, -0.38934
-1.04835, -0.58118
-0.44800, -0.38933
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
0.09802, 0.32191
-0.44802, -0.38935
-0.44800, -0.38933
-0.44802, -0.38935
-0.44803, -0.38936
-0.44801, -0.38934
-1.03620, -0.58483
-0.44802, -0.38935
0.43074, 0.84973
-1.14005, -0.60209
-0.44800, -0.38934
-0.44802, -0.38935
-0.44801, -0.38934
-0.86096, -0.56611
-0.49346, 0.02921
-0.44802, -0.38935
0.25181, 0.89892
-0.44801, -0.38934
-0.44803, -0.38936
0.37911, 0.77638
-0.44800, -0.38933
-0.44801, -0.38934
0.10244, 0.32824
0.36535, 0.97300
0.50797, 1.03234
-0.44802, -0.38935
-0.43348, 0.07041
-0.44801, -0.38934
-0.44800, -0.38934
-0.35775, -0.30983
-0.44800, -0.38934
-0.44802, -0.38935
-0.44833, -0.38959
-0.44800, -0.38933
-0.47664, -0.01845
-0.67547, -0.08530
-0.44802, -0.38935
-0.44800, -0.38934
-0.75111, -0.13021
-0.44802, -0.38935
-0.44801, -0.38934
-0.44802, -0.38935
-1.15706, -0.60711
-1.08566, -0.57577
-1.09781, -0.56944
0.37750, 0.77350
-0.44802, -0.38935
-0.44802, -0.38935
-0.44802, -0.38935
-0.05142, 0.35025
-0.65859, -0.07492
-0.44803, -0.38936
-0.44801, -0.38934
0.34989, 0.74866
-0.44802, -0.38935
0.27091, 0.91880
-1.10240, -0.56647
-0.44804, -0.38937
-0.44801, -0.38934
0.49769, 1.00769
-0.44802, -0.38935
-0.44802, -0.38935
-0.84184, -0.44270
-0.44805, -0.38937
-0.44801, -0.38934
-1.13638, -0.60096
-0.89519, -0.57127
-0.44801, -0.38933
-0.44802, -0.38935
-0.44801, -0.38934
-0.42920, -0.37596
-0.44802, -0.38935
-0.09465, 0.30677
-0.44802, -0.38935
-0.44800, -0.38934
-0.84690, -0.60688
-1.13055, -0.59920
-0.44802, -0.38935
-0.42142, 0.07790
-0.88114, -0.56830
0.35863, 0.96598
-0.93651, -0.59922
-0.44826, -0.38953
-0.44802, -0.38935
-0.44801, -0.38934
-0.44802, -0.38935
-0.44802, -0.38935
-0.68608, -0.09171
-0.44802, -0.38935
-0.82018, -0.42715
-0.44800, -0.38934
-0.44801, -0.38934
-0.44802, -0.38935
-0.44802, -0.38935
-1.06964, -0.58116
-0.44801, -0.38934
-0.44800, -0.38934
-0.44802, -0.38935
-0.44805, -0.38938
-0.44801, -0.38934
-0.44800, -0.38934
-0.45290, -0.39017
0.52375, 1.06932
0.41651, 0.81605
-0.44802, -0.38935
-0.44802, -0.38935
-0.44801, -0.38934
-0.44802, -0.38935
-0.34690, 0.12609
-0.44802, -0.38935
0.20531, 0.48162
0.29013, 0.94338
-0.44802, -0.38935
0.27811, 0.53859
0.39730, 0.81502
-1.11883, -0.59630
-0.44800, -0.38934
